student_id,subject,topic,previous_score,study_hours,attempts,difficulty,confidence_level,days_since_revision,attendance,quiz_score,target_score
STU01305,Aptitude,Geometry,85.55,2.8,3,Easy,Low,14,79.8,87.93,59.7
STU01282,ML,Regression,89.89,4.31,16,Medium,Low,40,76.98,74.03,49.63
STU01233,Aptitude,Geometry,49.0,1.23,8,Hard,High,17,74.05,53.57,38.47
STU01224,Python,Generators,78.27,1.97,17,Hard,Low,44,81.95,91.14,13.41
STU01335,ML,DecisionTrees,43.44,1.08,8,Hard,Medium,58,64.67,39.59,20.22
STU01060,ML,Clustering,78.03,1.65,2,Medium,High,60,57.93,66.43,58.47
STU01314,CN,Protocols,87.53,0.04,19,Medium,High,43,86.6,85.32,70.86
STU01265,Aptitude,Algebra,55.23,2.32,4,Medium,Low,41,64.66,78.88,36.98
STU01426,ML,Classification,48.9,2.22,8,Easy,Low,44,97.58,50.19,18.3
STU01204,DBMS,Transactions,100.0,0.36,19,Hard,High,25,96.32,100.0,71.68
STU01369,Python,Generators,91.4,0.64,13,Easy,High,31,85.91,100.0,70.76
STU01269,OS,Memory,61.87,10.23,20,Hard,Medium,57,94.62,57.38,60.03
STU01028,DSA,Tree,71.99,0.1,18,Hard,Medium,47,51.53,83.78,31.56
STU01187,Aptitude,Geometry,71.7,0.72,6,Hard,Low,47,79.74,100.0,17.98
STU01400,CN,Protocols,64.21,3.83,11,Easy,High,29,72.98,80.03,57.39
STU01291,Python,Generators,69.79,0.92,15,Hard,Medium,42,82.26,57.28,20.61
STU01339,DSA,Queue,57.97,3.07,11,Easy,Low,24,98.45,67.97,35.3
STU01408,OS,Scheduling,95.34,1.58,12,Medium,High,49,95.27,100.0,76.52
STU01468,Python,Loops,83.76,0.29,11,Medium,High,20,69.68,83.57,66.97
STU01059,Aptitude,Percentage,50.15,2.53,4,Easy,Medium,0,67.72,60.78,42.92
STU01214,DBMS,SQL,75.46,3.01,12,Easy,Medium,39,94.96,70.66,83.13
STU01094,CN,Protocols,73.89,0.2,11,Medium,Low,7,90.61,80.83,41.78
STU01148,CN,TCP-IP,83.63,5.36,11,Medium,Low,6,78.92,93.05,63.81
STU01440,OS,FileSystem,59.92,0.61,17,Hard,High,46,70.23,81.17,53.98
STU01207,Aptitude,Geometry,54.67,9.26,17,Medium,Medium,16,72.05,57.61,55.59
STU01434,Aptitude,Algebra,51.43,7.13,20,Medium,Medium,14,74.43,39.41,50.38
STU01360,OS,Scheduling,36.7,0.9,4,Easy,Medium,36,55.5,50.21,38.73
STU01190,CN,Bandwidth,67.33,1.46,10,Medium,Medium,56,73.48,62.37,44.16
STU01226,DSA,Graph,100.0,3.75,15,Easy,Low,41,87.21,100.0,50.36
STU01167,CN,Routing,64.02,3.38,12,Easy,Medium,43,53.92,79.93,60.67
STU01249,OS,Threads,96.26,0.34,13,Hard,High,44,70.89,100.0,71.3
STU01346,Python,Generators,47.43,0.35,3,Hard,Low,27,89.43,26.7,3.76
STU01208,Python,Decorators,42.9,1.17,3,Medium,High,9,78.31,40.72,41.25
STU01177,OS,FileSystem,75.4,0.62,20,Hard,Low,38,60.33,95.34,38.34
STU01045,Aptitude,Probability,92.08,0.41,1,Medium,Low,0,85.33,89.93,51.74
STU01058,DBMS,ER-Model,46.27,0.68,13,Easy,High,38,64.98,59.92,59.53
STU01246,DBMS,SQL,61.53,3.08,18,Medium,High,12,84.11,77.84,76.17
STU01112,Aptitude,Percentage,65.43,1.74,20,Hard,High,29,88.3,49.58,62.12
STU01182,Aptitude,Percentage,33.94,0.13,1,Hard,High,44,70.48,41.43,8.21
STU01072,OS,Scheduling,56.0,3.47,11,Easy,High,30,93.86,53.69,66.61
STU01221,CN,Protocols,36.31,3.46,19,Hard,Medium,53,59.14,38.84,13.06
STU01371,OS,Processes,89.17,2.65,6,Easy,High,27,100.0,97.48,85.04
STU01218,DSA,Stack,82.52,11.54,3,Medium,Low,45,97.09,86.44,54.74
STU01385,DBMS,Normalization,37.23,0.45,15,Easy,High,15,71.74,32.06,53.24
STU01375,Python,Decorators,32.02,1.59,10,Easy,High,8,75.15,45.27,56.11
STU01010,OS,Deadlock,46.02,1.29,18,Easy,High,19,100.0,42.97,65.82
STU01176,Aptitude,Percentage,67.95,2.31,20,Medium,Low,48,76.15,68.79,40.92
STU01481,ML,DecisionTrees,80.61,1.42,5,Hard,Medium,5,50.63,82.83,51.08
STU01303,Aptitude,Algebra,100.0,1.32,10,Hard,Medium,24,78.3,100.0,51.47
STU01378,CN,Protocols,95.33,0.08,11,Hard,Low,27,84.03,100.0,40.95
STU01205,OS,FileSystem,92.36,0.08,15,Easy,Medium,33,69.66,93.23,78.94
STU01040,CN,Routing,27.69,4.34,17,Easy,Low,21,90.43,11.05,24.26
STU01008,Python,Loops,34.61,4.6,14,Easy,Medium,13,32.52,51.62,38.48
STU01310,CN,DNS,47.6,0.04,5,Easy,Low,21,65.11,51.18,19.43
STU01418,DBMS,Indexing,74.07,8.86,17,Medium,Medium,56,60.27,75.64,59.67
STU01384,ML,Clustering,66.52,2.61,20,Hard,High,35,72.3,75.62,54.11
STU01044,CN,Protocols,55.7,1.1,13,Easy,High,5,70.67,72.27,75.65
STU01368,Aptitude,Algebra,56.23,1.83,2,Hard,Medium,30,66.93,58.39,19.92
STU01271,OS,Processes,19.88,0.95,16,Hard,Low,34,65.05,22.16,0.0
STU01370,CN,Protocols,80.5,0.4,5,Easy,High,29,83.3,97.51,70.76
STU01494,ML,NeuralNets,8.13,0.72,9,Easy,High,36,75.31,11.69,23.82
STU01376,OS,Deadlock,85.05,0.98,17,Medium,High,40,91.27,94.56,67.63
STU01454,OS,Scheduling,50.86,11.6,3,Easy,Medium,8,87.83,72.36,79.93
STU01225,DBMS,SQL,61.07,1.72,2,Hard,Low,44,89.24,48.58,28.99
STU01074,Python,Functions,48.19,0.04,14,Easy,Medium,34,71.63,41.86,37.72
STU01099,OS,Deadlock,62.61,0.77,2,Easy,Low,11,79.1,63.73,27.84
STU01243,DBMS,ER-Model,61.35,3.87,15,Easy,High,46,75.47,67.32,57.03
STU01333,ML,Classification,100.0,3.48,15,Medium,High,54,94.5,98.7,77.67
STU01012,CN,Bandwidth,51.0,0.75,8,Hard,Low,4,58.99,57.42,16.32
STU01101,Python,Generators,64.78,1.46,3,Medium,High,14,65.14,76.51,37.83
STU01275,CN,TCP-IP,52.87,0.4,6,Easy,Low,35,81.84,47.97,24.13
STU01146,CN,Bandwidth,86.58,0.71,4,Medium,Low,21,66.32,78.94,33.35
STU01329,Aptitude,Permutation,80.23,4.37,9,Hard,Medium,31,57.81,81.47,55.52
STU01404,Aptitude,Permutation,41.06,0.21,10,Easy,Medium,8,88.41,54.99,59.04
STU01189,Aptitude,Permutation,57.66,1.48,2,Hard,Low,59,97.47,62.75,28.58
STU01016,Python,Decorators,51.83,0.26,7,Hard,High,25,69.11,40.14,31.35
STU01209,DSA,Stack,78.27,0.73,4,Easy,High,43,64.14,81.89,55.76
STU01306,OS,Deadlock,88.67,2.25,2,Easy,High,48,57.33,100.0,80.0
STU01030,ML,NeuralNets,78.67,0.98,9,Easy,Low,53,74.17,86.51,32.94
STU01468,DBMS,ER-Model,33.11,0.34,9,Hard,Low,9,100.0,36.26,10.56
STU01276,Aptitude,Algebra,88.89,1.7,2,Medium,Low,30,88.81,89.69,57.31
STU01015,ML,DecisionTrees,49.54,0.24,18,Easy,High,23,75.01,60.82,54.45
STU01332,Python,Generators,100.0,5.76,1,Easy,Medium,44,78.67,100.0,71.81
STU01195,Aptitude,Geometry,60.54,0.34,7,Hard,High,30,83.15,66.4,38.73
STU01337,CN,Bandwidth,69.05,6.45,15,Easy,High,43,71.38,66.44,71.28
STU01372,Aptitude,Permutation,76.68,0.4,8,Medium,High,12,46.43,82.48,65.06
STU01201,CN,Bandwidth,96.17,11.24,8,Hard,Low,54,58.69,89.85,49.7
STU01096,OS,Scheduling,63.19,0.96,15,Hard,Low,0,89.66,84.96,33.67
STU01326,CN,DNS,81.86,0.32,20,Easy,High,44,93.1,94.66,68.72
STU01243,Python,OOP,41.36,0.07,20,Medium,High,46,81.74,56.82,45.07
STU01211,ML,Classification,100.0,1.95,20,Medium,High,55,65.37,100.0,90.43
STU01462,OS,Threads,65.81,0.79,6,Medium,High,45,86.35,87.71,62.72
STU01220,DSA,Stack,85.21,1.03,19,Hard,Medium,52,86.24,100.0,50.48
STU01208,DSA,Tree,44.47,2.81,11,Easy,Low,31,93.45,46.63,45.79
STU01011,ML,Regression,69.36,8.71,19,Hard,Low,32,60.32,61.85,41.28
STU01286,ML,Regression,41.93,0.31,19,Hard,Medium,37,49.69,62.77,12.89
STU01064,Python,Exceptions,19.5,3.28,17,Medium,Medium,17,57.1,19.3,21.24
STU01441,Aptitude,Geometry,56.96,0.44,2,Medium,Medium,3,85.96,53.56,47.62
STU01218,ML,Regression,49.61,0.31,19,Hard,Medium,35,71.08,46.45,24.88
STU01283,Python,Loops,63.52,1.42,4,Medium,Low,36,73.87,73.58,42.65
STU01132,Python,Generators,37.16,0.54,1,Medium,High,57,59.83,57.58,13.23
STU01152,Python,OOP,78.64,2.79,1,Easy,Medium,9,76.89,76.89,58.43
STU01271,DBMS,Transactions,61.45,3.49,1,Hard,Low,43,54.67,69.71,26.38
STU01369,DBMS,Indexing,73.88,3.84,16,Medium,Medium,30,91.52,100.0,73.37
STU01220,OS,Processes,93.01,1.85,10,Easy,Medium,58,83.31,92.08,61.26
STU01413,OS,Deadlock,55.45,0.13,15,Hard,Medium,37,56.17,31.15,33.71
STU01392,Aptitude,Probability,98.91,5.26,14,Hard,High,12,100.0,100.0,87.73
STU01278,DSA,Tree,55.91,0.47,17,Easy,Medium,59,71.72,61.43,28.93
STU01425,ML,Regression,87.11,0.12,13,Hard,High,42,88.83,84.22,54.83
STU01444,Aptitude,Percentage,55.59,2.65,1,Hard,High,3,96.75,61.69,53.34
STU01464,Aptitude,Geometry,77.41,1.98,18,Easy,Low,46,90.6,73.44,37.71
STU01203,OS,Deadlock,67.25,3.28,9,Hard,Low,0,75.68,75.48,39.32
STU01151,Python,OOP,83.77,1.16,20,Medium,High,60,61.18,91.83,67.05
STU01168,Python,Decorators,51.65,2.5,3,Medium,High,59,76.56,61.74,51.85
STU01282,CN,Routing,37.83,3.28,11,Easy,Low,22,59.95,49.35,31.09
STU01146,Aptitude,Percentage,52.67,0.64,19,Easy,Low,46,59.95,57.18,27.41
STU01050,ML,Clustering,77.3,3.98,8,Medium,High,47,100.0,80.59,56.55
STU01148,CN,Bandwidth,46.43,0.96,9,Easy,Low,5,83.52,49.41,38.61
STU01390,CN,DNS,47.18,2.46,17,Medium,Medium,51,74.07,57.97,15.14
STU01190,DSA,Queue,43.88,2.22,16,Easy,Low,33,74.77,60.65,38.15
STU01025,Python,OOP,46.12,0.5,8,Easy,Low,54,67.71,39.91,0.0
STU01045,Python,Decorators,50.5,0.23,10,Medium,Medium,9,78.0,40.61,38.04
STU01444,ML,DecisionTrees,86.37,6.75,16,Easy,High,14,84.06,100.0,83.3
STU01146,Aptitude,Probability,57.05,2.54,14,Easy,Low,8,70.26,58.12,33.82
STU01037,DBMS,Transactions,48.87,0.59,8,Easy,High,38,49.61,51.84,35.36
STU01474,OS,FileSystem,45.28,2.78,13,Hard,High,57,70.74,36.56,28.38
STU01070,OS,Threads,52.06,2.53,19,Hard,Medium,46,59.75,61.9,32.68
STU01492,Aptitude,Permutation,34.84,0.16,15,Hard,Medium,53,57.65,36.92,3.36
STU01220,ML,Clustering,80.66,4.87,2,Medium,Low,35,68.53,90.11,39.66
STU01215,Python,Decorators,68.06,0.66,19,Medium,Low,33,68.95,72.92,37.27
STU01176,CN,Bandwidth,83.95,4.06,13,Hard,Medium,0,64.44,81.35,60.44
STU01196,OS,Deadlock,80.88,8.01,16,Hard,Medium,37,68.61,91.28,67.18
STU01417,DBMS,Transactions,60.41,3.94,16,Easy,Low,31,45.97,57.75,19.87
STU01368,CN,Protocols,72.23,0.3,18,Hard,High,53,84.12,77.96,47.58
STU01292,Aptitude,Permutation,66.2,13.49,20,Medium,High,48,80.21,73.09,67.67
STU01349,DBMS,Normalization,65.3,1.77,6,Medium,High,13,90.72,72.45,57.73
STU01056,Python,Decorators,52.56,4.29,17,Easy,Low,42,83.74,41.01,33.41
STU01130,ML,DecisionTrees,48.21,4.67,5,Hard,Medium,19,91.47,45.24,54.23
STU01426,DSA,LinkedList,50.71,0.32,14,Easy,High,32,82.82,58.92,54.29
STU01097,DSA,Searching,67.55,3.1,10,Easy,Medium,40,71.65,75.38,53.79
STU01318,DBMS,Normalization,90.06,1.04,5,Medium,Low,42,68.28,96.09,59.11
STU01079,DBMS,Queries,60.75,11.24,18,Hard,Medium,41,97.56,48.76,56.11
STU01193,ML,Regression,70.11,4.89,15,Medium,High,11,49.25,61.72,67.62
STU01470,Aptitude,Percentage,47.02,9.49,19,Hard,High,40,44.96,64.28,51.81
STU01158,DBMS,Normalization,46.59,3.82,3,Easy,Medium,55,67.61,41.98,20.01
STU01482,OS,Threads,68.62,0.2,19,Easy,Low,0,94.55,79.48,54.68
STU01492,OS,FileSystem,96.4,6.83,11,Medium,Medium,16,76.03,95.01,71.12
STU01335,DBMS,Queries,40.65,2.94,10,Easy,Medium,49,77.39,46.0,17.77
STU01326,Python,Loops,60.13,3.94,6,Easy,Medium,44,60.84,58.34,35.84
STU01027,DBMS,SQL,65.67,4.42,16,Hard,Low,22,100.0,66.35,58.48
STU01413,DBMS,ER-Model,57.39,6.95,7,Hard,High,2,70.04,67.79,66.5
STU01043,Aptitude,Percentage,85.72,1.1,7,Easy,Low,25,53.66,100.0,54.29
STU01126,ML,Regression,66.45,2.08,12,Easy,Medium,55,78.22,79.0,68.43
STU01062,OS,Memory,20.97,1.19,18,Easy,Medium,6,40.52,12.81,23.16
STU01444,Python,Functions,67.86,0.69,6,Easy,High,40,66.33,67.49,50.84
STU01229,DSA,LinkedList,54.25,0.3,18,Easy,Medium,47,91.03,75.74,52.08
STU01341,CN,TCP-IP,95.91,0.54,16,Hard,Low,19,100.0,98.44,56.33
STU01073,Python,Loops,65.01,2.19,15,Easy,High,42,72.37,68.57,57.26
STU01155,Aptitude,Algebra,71.03,1.38,14,Easy,High,27,77.63,87.12,73.29
STU01131,DBMS,SQL,95.27,4.18,3,Medium,High,42,80.97,100.0,76.35
STU01200,ML,NeuralNets,92.87,4.09,1,Easy,Medium,48,85.66,100.0,50.13
STU01487,ML,NeuralNets,58.18,2.27,1,Hard,Low,25,71.29,62.42,16.78
STU01451,ML,NeuralNets,63.25,1.61,12,Easy,Medium,25,83.22,86.81,59.84
STU01216,Python,Functions,80.05,4.57,2,Medium,Low,19,57.19,100.0,50.45
STU01100,Python,OOP,52.19,0.49,18,Medium,Low,11,100.0,60.8,48.82
STU01373,OS,Deadlock,92.5,0.8,3,Medium,High,57,58.55,100.0,62.62
STU01009,Aptitude,Permutation,77.6,4.88,3,Easy,Medium,54,46.85,83.1,56.17
STU01238,DBMS,SQL,67.58,4.17,1,Medium,Medium,11,72.35,82.91,63.88
STU01121,ML,Classification,66.54,2.24,8,Easy,High,60,76.86,82.7,68.04
STU01383,ML,Regression,69.86,0.55,20,Medium,Medium,47,43.77,94.09,40.34
STU01438,DBMS,Indexing,60.09,0.85,6,Medium,Low,37,87.92,64.79,24.64
STU01044,DBMS,Queries,97.87,1.66,10,Medium,Medium,55,80.41,100.0,61.91
STU01341,DSA,Graph,49.79,0.28,12,Hard,Low,47,73.1,51.57,4.68
STU01180,DBMS,Normalization,88.55,0.76,1,Medium,Low,36,71.81,92.94,36.8
STU01370,CN,Bandwidth,89.23,5.4,10,Medium,Medium,22,51.77,100.0,74.62
STU01324,DBMS,ER-Model,46.64,0.77,16,Medium,Low,0,65.32,49.92,26.26
STU01392,DBMS,SQL,32.68,1.05,8,Easy,Medium,58,79.49,40.31,18.82
STU01386,OS,Memory,73.47,0.03,7,Medium,Low,25,86.76,74.33,45.92
STU01151,Python,Exceptions,71.58,5.74,13,Easy,High,40,87.6,72.62,66.18
STU01362,Aptitude,Algebra,44.12,1.17,4,Hard,High,10,80.69,52.26,38.05
STU01151,CN,Protocols,88.39,0.58,16,Easy,Low,29,72.11,89.31,66.31
STU01336,Aptitude,Geometry,13.87,2.52,3,Medium,Low,4,77.12,12.59,0.0
STU01058,Python,OOP,46.77,3.02,8,Medium,Medium,36,56.72,58.27,40.17
STU01261,CN,DNS,44.88,0.68,5,Medium,High,2,49.36,59.72,49.46
STU01427,OS,Scheduling,87.92,1.25,9,Hard,Low,44,63.34,84.85,22.3
STU01336,ML,NeuralNets,39.57,1.1,16,Easy,Medium,58,73.52,45.77,24.03
STU01170,Python,Functions,47.38,3.02,9,Easy,Medium,3,100.0,49.95,53.73
STU01472,Aptitude,Permutation,62.87,1.11,15,Hard,Medium,12,92.24,66.56,52.45
STU01448,Python,Exceptions,54.7,4.97,17,Medium,High,11,78.65,37.72,71.07
STU01351,ML,Classification,52.0,8.93,5,Hard,Medium,20,76.26,54.32,27.88
STU01333,OS,Scheduling,66.07,3.14,19,Easy,Medium,44,55.3,69.11,45.91
STU01194,CN,TCP-IP,100.0,10.29,19,Medium,Low,20,69.86,100.0,75.49
STU01231,Python,Decorators,78.51,1.53,19,Medium,Low,35,73.01,73.82,45.17
STU01097,Python,Decorators,82.93,3.85,16,Hard,Low,55,75.32,97.65,39.87
STU01005,CN,TCP-IP,78.76,4.3,3,Hard,Medium,40,99.61,100.0,47.51
STU01237,Python,Decorators,63.36,3.12,6,Hard,Low,50,91.36,60.35,10.09
STU01201,DSA,Tree,58.59,0.74,4,Medium,High,18,75.37,66.84,37.18
STU01081,Aptitude,Algebra,54.65,0.88,10,Easy,Medium,56,70.53,51.22,35.55
STU01286,OS,Deadlock,68.55,3.98,13,Hard,Low,11,43.5,64.54,37.55
STU01109,DSA,LinkedList,6.91,8.53,18,Hard,High,58,83.87,14.01,13.42
STU01428,Python,Generators,45.42,0.76,9,Medium,High,58,70.57,43.93,34.1
STU01179,OS,Threads,80.19,8.5,12,Easy,Medium,1,70.62,100.0,88.53
STU01279,ML,DecisionTrees,62.36,1.09,12,Medium,High,41,67.14,57.29,42.41
STU01358,ML,NeuralNets,67.44,2.56,17,Hard,Medium,3,97.75,68.9,61.54
STU01487,Aptitude,Probability,95.18,0.59,12,Medium,Medium,14,84.08,85.34,63.58
STU01214,Python,Functions,64.41,0.62,13,Hard,High,55,63.48,59.49,40.65
STU01211,CN,TCP-IP,42.16,5.03,3,Easy,High,2,75.43,28.96,50.15
STU01176,Python,OOP,74.89,4.66,6,Hard,Low,16,80.75,74.32,34.14
STU01337,DSA,LinkedList,30.58,2.96,15,Easy,Low,42,61.26,29.62,25.31
STU01442,ML,DecisionTrees,87.81,1.53,8,Hard,High,53,100.0,76.2,54.97
STU01259,CN,TCP-IP,68.4,2.5,2,Hard,Medium,2,89.33,53.74,40.51
STU01297,Aptitude,Algebra,60.02,0.36,17,Easy,Medium,44,49.91,69.06,47.5
STU01091,Python,Generators,70.11,1.44,17,Medium,Medium,28,86.94,91.06,58.31
STU01289,Python,Functions,66.93,0.21,19,Hard,Low,30,70.14,61.51,18.03
STU01123,ML,Classification,68.83,1.68,2,Hard,Low,29,61.6,61.7,26.36
STU01325,Aptitude,Algebra,73.51,0.2,13,Easy,High,26,91.62,75.62,55.72
STU01047,CN,DNS,67.92,4.5,16,Medium,Low,30,83.78,80.07,50.32
STU01182,CN,TCP-IP,71.42,0.06,11,Hard,High,26,72.53,71.79,35.51
STU01102,Python,Functions,80.05,1.81,3,Hard,High,30,80.38,93.4,48.42
STU01043,Python,Exceptions,86.63,3.02,10,Hard,High,4,68.15,90.48,77.13
STU01230,CN,TCP-IP,60.99,6.13,3,Medium,Medium,9,83.03,76.38,63.2
STU01469,CN,TCP-IP,46.99,0.33,16,Medium,High,0,58.01,51.94,54.77
STU01322,Python,OOP,55.67,4.56,11,Medium,Medium,7,52.31,63.78,38.17
STU01320,Python,Decorators,76.04,0.12,14,Hard,Medium,30,85.2,85.64,62.01
STU01265,Aptitude,Probability,77.82,0.53,5,Medium,Low,21,80.92,81.51,46.53
STU01093,Python,Exceptions,54.23,1.08,13,Medium,High,25,89.89,42.92,46.12
STU01476,ML,DecisionTrees,53.4,0.34,14,Easy,Medium,1,57.65,66.9,54.78
STU01129,Aptitude,Probability,100.0,3.8,18,Medium,Low,22,93.65,100.0,77.25
STU01404,Aptitude,Algebra,68.99,0.08,9,Easy,Low,46,73.79,80.55,41.74
STU01216,Python,Exceptions,58.17,6.35,4,Easy,Medium,15,74.83,69.82,53.12
STU01243,Python,Loops,64.49,6.07,5,Medium,High,34,94.14,52.84,57.0
STU01049,DBMS,SQL,74.78,0.63,20,Easy,High,49,56.01,69.93,63.3
STU01333,DSA,Queue,61.44,3.97,19,Hard,Medium,21,61.31,83.3,44.91
STU01357,CN,Security,91.93,1.93,4,Easy,Medium,43,56.08,83.05,60.42
STU01310,DBMS,Indexing,60.45,1.05,2,Easy,High,51,58.68,65.3,42.36
STU01353,OS,Threads,79.85,0.28,19,Hard,Medium,58,65.44,82.66,42.22
STU01140,CN,Bandwidth,47.29,1.49,11,Hard,High,16,77.43,47.5,57.07
STU01146,DSA,Graph,92.86,0.74,10,Easy,Low,28,87.59,86.19,63.69
STU01242,DSA,Arrays,43.6,2.27,6,Hard,High,44,100.0,56.78,35.05
STU01020,DBMS,SQL,61.94,2.84,20,Easy,Medium,36,63.75,67.92,51.9
STU01389,Python,Decorators,53.07,0.79,3,Hard,Low,25,70.51,50.58,10.61
STU01410,DBMS,Queries,100.0,5.91,3,Hard,Medium,54,76.95,100.0,46.37
STU01031,ML,Classification,61.23,3.08,11,Medium,Low,24,92.9,66.24,54.6
STU01255,Python,Generators,64.84,4.23,6,Hard,High,42,77.37,78.62,45.85
STU01204,DSA,Queue,41.72,0.39,8,Medium,High,51,100.0,39.39,28.57
STU01255,CN,Security,93.84,0.39,8,Medium,Medium,31,67.31,87.13,73.39
STU01384,DBMS,Normalization,52.41,5.26,1,Easy,High,46,81.56,57.01,53.39
STU01352,ML,DecisionTrees,58.86,0.75,13,Medium,Low,27,93.01,57.88,49.5
STU01235,DBMS,Normalization,70.18,1.77,16,Easy,Medium,0,82.91,71.19,60.7
STU01134,Python,Functions,77.75,1.69,10,Medium,Medium,16,99.24,66.58,55.5
STU01070,Python,Generators,79.91,2.53,19,Medium,Medium,22,74.66,73.21,59.28
STU01089,CN,Protocols,51.17,0.45,2,Easy,Medium,24,85.31,58.15,43.15
STU01034,OS,Scheduling,91.57,3.14,18,Hard,High,38,53.53,100.0,63.79
STU01092,Aptitude,Geometry,56.02,1.31,3,Medium,Low,21,75.13,70.0,40.23
STU01174,CN,DNS,36.13,0.05,10,Medium,High,48,67.76,40.3,30.53
STU01258,Aptitude,Probability,59.12,0.43,14,Medium,High,24,79.06,72.01,58.33
STU01294,Aptitude,Geometry,76.55,1.3,12,Easy,Low,35,73.07,83.93,42.21
STU01379,DBMS,Transactions,52.83,4.09,5,Hard,High,8,83.89,38.06,52.54
STU01415,DSA,Sorting,65.75,6.73,7,Medium,Medium,36,70.9,50.42,64.31
STU01255,CN,Bandwidth,96.85,1.66,3,Medium,Low,32,75.29,100.0,51.33
STU01403,ML,Regression,90.19,2.2,7,Easy,High,12,85.29,100.0,85.04
STU01069,Python,Loops,47.34,0.0,14,Medium,Medium,31,59.39,51.06,31.59
STU01172,DSA,Searching,70.01,1.1,18,Medium,High,14,62.82,81.62,56.22
STU01214,DSA,LinkedList,38.85,0.11,16,Medium,Low,34,47.56,48.82,9.23
STU01151,CN,Bandwidth,20.72,1.11,20,Hard,Low,29,68.9,25.47,12.09
STU01077,DBMS,Queries,58.22,1.01,17,Medium,Low,18,92.5,70.53,36.8
STU01101,DBMS,Transactions,47.31,1.54,17,Easy,Medium,15,67.19,59.66,51.59
STU01016,Python,Exceptions,41.05,0.81,9,Hard,Low,5,93.08,61.88,21.37
STU01066,DSA,Queue,63.69,0.84,1,Easy,Low,36,50.95,75.28,23.71
STU01463,CN,TCP-IP,45.64,4.3,10,Easy,Medium,31,83.41,50.36,34.75
STU01256,DBMS,Indexing,47.41,0.09,14,Hard,Medium,17,92.35,52.28,37.51
STU01227,ML,Classification,60.65,1.21,11,Medium,High,30,72.51,68.49,61.23
STU01478,Aptitude,Permutation,43.53,5.3,11,Hard,High,25,83.98,58.31,33.91
STU01244,ML,Classification,67.23,1.59,2,Medium,High,58,92.77,66.81,48.66
STU01274,Aptitude,Probability,75.38,0.48,7,Medium,Medium,13,60.34,100.0,56.47
STU01281,CN,TCP-IP,67.61,0.42,12,Hard,High,31,72.88,65.74,32.77
STU01260,ML,Regression,100.0,0.9,8,Easy,High,50,87.88,96.68,61.9
STU01095,DBMS,Queries,40.11,0.55,2,Medium,Medium,14,78.49,31.71,30.1
STU01135,Python,Exceptions,76.68,0.88,6,Medium,Medium,26,84.21,86.13,46.58
STU01280,Python,Functions,47.95,0.7,12,Hard,High,11,82.13,45.23,52.38
STU01162,OS,Scheduling,25.29,3.89,8,Medium,High,41,72.37,33.63,38.0
STU01388,OS,Memory,56.36,1.14,15,Easy,Low,25,80.67,65.17,36.84
STU01127,ML,NeuralNets,61.0,1.75,6,Hard,Medium,27,66.11,66.0,29.74
STU01367,DBMS,Normalization,28.23,2.74,7,Hard,High,45,54.68,40.47,11.63
STU01009,OS,Threads,78.06,0.23,19,Easy,Low,38,88.23,78.04,40.56
STU01104,DBMS,Transactions,95.69,4.52,1,Hard,High,47,91.84,100.0,72.55
STU01310,Python,OOP,68.42,2.73,1,Hard,Low,9,81.61,90.9,45.49
STU01357,Python,Exceptions,67.78,4.07,1,Easy,High,42,92.66,62.71,42.53
STU01288,CN,Routing,60.0,3.41,18,Medium,Low,6,67.1,54.23,51.93
STU01190,Aptitude,Probability,59.11,1.66,17,Medium,Medium,45,96.79,54.03,25.35
STU01219,ML,Classification,72.79,2.78,16,Hard,High,28,41.69,80.66,50.87
STU01477,CN,Protocols,70.0,3.08,13,Medium,Low,0,66.58,73.66,44.41
STU01392,DBMS,SQL,47.45,0.14,17,Easy,Low,24,38.93,55.58,42.17
STU01039,CN,TCP-IP,60.42,3.59,12,Medium,High,55,59.97,68.51,43.29
STU01358,OS,Memory,98.65,0.78,7,Hard,Medium,11,64.05,100.0,67.82
STU01090,DSA,Arrays,44.71,4.72,12,Medium,Low,16,65.12,71.44,44.5
STU01114,ML,NeuralNets,65.28,4.43,12,Hard,High,36,56.07,75.36,47.66
STU01368,Python,OOP,77.24,7.38,11,Easy,Low,53,99.57,89.39,77.83
STU01345,OS,Deadlock,66.25,12.02,7,Hard,High,36,100.0,68.6,76.74
STU01392,DSA,Queue,64.71,1.0,10,Hard,Low,60,47.98,77.0,15.9
STU01477,DBMS,Transactions,56.32,1.33,9,Easy,High,35,75.31,59.93,49.27
STU01332,Aptitude,Percentage,78.98,3.73,7,Hard,Low,17,69.86,77.45,45.08
STU01236,OS,Memory,56.26,0.43,18,Hard,Medium,15,50.61,53.53,38.13
STU01346,ML,Clustering,95.87,2.06,5,Medium,Low,22,76.28,83.54,52.68
STU01192,OS,Memory,84.13,8.67,8,Hard,Medium,32,100.0,89.97,57.97
STU01034,DBMS,Normalization,77.54,0.53,3,Easy,Medium,58,70.84,81.39,40.51
STU01044,ML,Regression,100.0,4.78,17,Hard,Medium,35,73.14,96.09,68.3
STU01267,Python,Generators,73.0,1.82,8,Hard,Low,39,78.02,67.27,25.66
STU01275,OS,Threads,72.97,0.3,16,Easy,High,17,73.8,90.54,72.51
STU01177,DSA,Queue,44.97,1.23,5,Easy,Medium,51,86.82,47.39,29.71
STU01127,DBMS,SQL,68.82,4.6,9,Easy,Medium,11,75.64,61.05,68.68
